,Address,AddressAccuracy,AddressNumberAndStreet,Block,Date,Latitude,Longitude,NumMosquitos,Species,Street,Time,Trap,WnvPresent,spray
1147,"7100 South South Shore Drive, Chicago, IL 60649, USA",9.0,"7100  S SOUTH SHORE DR, Chicago, IL",71.0,2007-08-01,41.766202,-87.562889,1.0,CULEX RESTUANS, S SOUTH SHORE DR,,T079,0.0,0
1148,"7100 South South Shore Drive, Chicago, IL 60649, USA",9.0,"7100  S SOUTH SHORE DR, Chicago, IL",71.0,2007-08-01,41.766202,-87.562889,4.0,CULEX RESTUANS, S SOUTH SHORE DR,,T079,0.0,0
1149,"7100 South South Shore Drive, Chicago, IL 60649, USA",9.0,"7100  S SOUTH SHORE DR, Chicago, IL",71.0,2007-08-01,41.766202,-87.562889,3.0,CULEX PIPIENS, S SOUTH SHORE DR,,T079,0.0,0
1150,"7100 South South Shore Drive, Chicago, IL 60649, USA",9.0,"7100  S SOUTH SHORE DR, Chicago, IL",71.0,2007-08-01,41.766202,-87.562889,2.0,CULEX PIPIENS, S SOUTH SHORE DR,,T079,0.0,0
1151,"7100 South South Shore Drive, Chicago, IL 60649, USA",9.0,"7100  S SOUTH SHORE DR, Chicago, IL",71.0,2007-08-01,41.766202,-87.562889,5.0,CULEX PIPIENS, S SOUTH SHORE DR,,T079,0.0,0
1152,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",9.0,"7700  S EBERHART AVE, Chicago, IL",77.0,2007-08-01,41.754676,-87.612922,4.0,CULEX PIPIENS/RESTUANS, S EBERHART AVE,,T080,0.0,0
1153,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",9.0,"7700  S EBERHART AVE, Chicago, IL",77.0,2007-08-01,41.754676,-87.612922,2.0,CULEX PIPIENS/RESTUANS, S EBERHART AVE,,T080,0.0,0
1154,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",9.0,"7700  S EBERHART AVE, Chicago, IL",77.0,2007-08-01,41.754676,-87.612922,2.0,CULEX RESTUANS, S EBERHART AVE,,T080,0.0,0
1155,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",9.0,"7700  S EBERHART AVE, Chicago, IL",77.0,2007-08-01,41.754676,-87.612922,1.0,CULEX RESTUANS, S EBERHART AVE,,T080,0.0,0
1156,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",9.0,"7700  S EBERHART AVE, Chicago, IL",77.0,2007-08-01,41.754676,-87.612922,1.0,CULEX RESTUANS, S EBERHART AVE,,T080,0.0,0
1157,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",9.0,"7700  S EBERHART AVE, Chicago, IL",77.0,2007-08-01,41.754676,-87.612922,5.0,CULEX PIPIENS, S EBERHART AVE,,T080,0.0,0
1158,"4000 South Dearborn Street, Chicago, IL 60609, USA",9.0,"4000  S DEARBORN ST, Chicago, IL",40.0,2007-08-01,41.821582,-87.627796,5.0,CULEX PIPIENS/RESTUANS, S DEARBORN ST,,T081,0.0,0
1159,"4000 South Dearborn Street, Chicago, IL 60609, USA",9.0,"4000  S DEARBORN ST, Chicago, IL",40.0,2007-08-01,41.821582,-87.627796,13.0,CULEX PIPIENS/RESTUANS, S DEARBORN ST,,T081,1.0,0
1160,"4000 South Dearborn Street, Chicago, IL 60609, USA",9.0,"4000  S DEARBORN ST, Chicago, IL",40.0,2007-08-01,41.821582,-87.627796,2.0,CULEX PIPIENS/RESTUANS, S DEARBORN ST,,T081,0.0,0
1161,"4000 South Dearborn Street, Chicago, IL 60609, USA",9.0,"4000  S DEARBORN ST, Chicago, IL",40.0,2007-08-01,41.821582,-87.627796,1.0,CULEX RESTUANS, S DEARBORN ST,,T081,0.0,0
1162,"4000 South Dearborn Street, Chicago, IL 60609, USA",9.0,"4000  S DEARBORN ST, Chicago, IL",40.0,2007-08-01,41.821582,-87.627796,2.0,CULEX PIPIENS, S DEARBORN ST,,T081,0.0,0
1163,"4000 South Dearborn Street, Chicago, IL 60609, USA",9.0,"4000  S DEARBORN ST, Chicago, IL",40.0,2007-08-01,41.821582,-87.627796,1.0,CULEX PIPIENS, S DEARBORN ST,,T081,0.0,0
1164,"5000 South Union Avenue, Chicago, IL 60609, USA",8.0,"5000  S UNION AVE, Chicago, IL",50.0,2007-08-01,41.803423,-87.642984,2.0,CULEX PIPIENS/RESTUANS, S UNION AVE,,T082,0.0,0
1165,"5000 South Union Avenue, Chicago, IL 60609, USA",8.0,"5000  S UNION AVE, Chicago, IL",50.0,2007-08-01,41.803423,-87.642984,50.0,CULEX PIPIENS/RESTUANS, S UNION AVE,,T082,0.0,0
1166,"5000 South Union Avenue, Chicago, IL 60609, USA",8.0,"5000  S UNION AVE, Chicago, IL",50.0,2007-08-01,41.803423,-87.642984,3.0,CULEX PIPIENS/RESTUANS, S UNION AVE,,T082,1.0,0
1167,"5000 South Union Avenue, Chicago, IL 60609, USA",8.0,"5000  S UNION AVE, Chicago, IL",50.0,2007-08-01,41.803423,-87.642984,14.0,CULEX PIPIENS/RESTUANS, S UNION AVE,,T082,0.0,0
1168,"5000 South Union Avenue, Chicago, IL 60609, USA",8.0,"5000  S UNION AVE, Chicago, IL",50.0,2007-08-01,41.803423,-87.642984,2.0,CULEX RESTUANS, S UNION AVE,,T082,0.0,0
1169,"5000 South Union Avenue, Chicago, IL 60609, USA",8.0,"5000  S UNION AVE, Chicago, IL",50.0,2007-08-01,41.803423,-87.642984,2.0,CULEX PIPIENS, S UNION AVE,,T082,0.0,0
1170,"5000 South Union Avenue, Chicago, IL 60609, USA",8.0,"5000  S UNION AVE, Chicago, IL",50.0,2007-08-01,41.803423,-87.642984,12.0,CULEX PIPIENS, S UNION AVE,,T082,0.0,0
1171,"5000 South Union Avenue, Chicago, IL 60609, USA",8.0,"5000  S UNION AVE, Chicago, IL",50.0,2007-08-01,41.803423,-87.642984,38.0,CULEX PIPIENS, S UNION AVE,,T082,0.0,0
1172,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",9.0,"7900  S CHICAGO AVE, Chicago, IL",79.0,2007-08-01,41.754292,-87.590773,11.0,CULEX PIPIENS/RESTUANS, S CHICAGO AVE,,T083,0.0,0
1173,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",9.0,"7900  S CHICAGO AVE, Chicago, IL",79.0,2007-08-01,41.754292,-87.590773,6.0,CULEX PIPIENS/RESTUANS, S CHICAGO AVE,,T083,0.0,0
1174,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",9.0,"7900  S CHICAGO AVE, Chicago, IL",79.0,2007-08-01,41.754292,-87.590773,1.0,CULEX PIPIENS/RESTUANS, S CHICAGO AVE,,T083,0.0,0
1175,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",9.0,"7900  S CHICAGO AVE, Chicago, IL",79.0,2007-08-01,41.754292,-87.590773,2.0,CULEX RESTUANS, S CHICAGO AVE,,T083,0.0,0
1176,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",9.0,"7900  S CHICAGO AVE, Chicago, IL",79.0,2007-08-01,41.754292,-87.590773,1.0,CULEX RESTUANS, S CHICAGO AVE,,T083,0.0,0
1177,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",9.0,"7900  S CHICAGO AVE, Chicago, IL",79.0,2007-08-01,41.754292,-87.590773,3.0,CULEX RESTUANS, S CHICAGO AVE,,T083,0.0,0
1178,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",9.0,"7900  S CHICAGO AVE, Chicago, IL",79.0,2007-08-01,41.754292,-87.590773,3.0,CULEX PIPIENS, S CHICAGO AVE,,T083,0.0,0
1179,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",9.0,"7900  S CHICAGO AVE, Chicago, IL",79.0,2007-08-01,41.754292,-87.590773,3.0,CULEX PIPIENS, S CHICAGO AVE,,T083,0.0,0
1180,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8.0,"5200  S KOLMAR, Chicago, IL",52.0,2007-08-01,41.798697,-87.736812,8.0,CULEX PIPIENS/RESTUANS, S KOLMAR,,T114,0.0,0
1181,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8.0,"5200  S KOLMAR, Chicago, IL",52.0,2007-08-01,41.798697,-87.736812,11.0,CULEX PIPIENS/RESTUANS, S KOLMAR,,T114,0.0,0
1182,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8.0,"5200  S KOLMAR, Chicago, IL",52.0,2007-08-01,41.798697,-87.736812,32.0,CULEX PIPIENS/RESTUANS, S KOLMAR,,T114,0.0,0
1183,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8.0,"5200  S KOLMAR, Chicago, IL",52.0,2007-08-01,41.798697,-87.736812,2.0,CULEX RESTUANS, S KOLMAR,,T114,0.0,0
1184,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8.0,"5200  S KOLMAR, Chicago, IL",52.0,2007-08-01,41.798697,-87.736812,1.0,CULEX RESTUANS, S KOLMAR,,T114,0.0,0
1185,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8.0,"5200  S KOLMAR, Chicago, IL",52.0,2007-08-01,41.798697,-87.736812,2.0,CULEX PIPIENS, S KOLMAR,,T114,0.0,0
1186,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8.0,"5200  S KOLMAR, Chicago, IL",52.0,2007-08-01,41.798697,-87.736812,3.0,CULEX PIPIENS, S KOLMAR,,T114,0.0,0
1187,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8.0,"5200  S KOLMAR, Chicago, IL",52.0,2007-08-01,41.798697,-87.736812,1.0,CULEX TERRITANS, S KOLMAR,,T114,0.0,0
1188,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8.0,"5200  S KOLMAR, Chicago, IL",52.0,2007-08-01,41.798697,-87.736812,2.0,CULEX TERRITANS, S KOLMAR,,T114,0.0,0
1189,"6300 West 64th Street, Chicago, IL 60638, USA",9.0,"6300  W 64TH ST, Chicago, IL",63.0,2007-08-01,41.776156,-87.778927,6.0,CULEX PIPIENS/RESTUANS, W 64TH ST,,T155,0.0,0
1190,"6300 West 64th Street, Chicago, IL 60638, USA",9.0,"6300  W 64TH ST, Chicago, IL",63.0,2007-08-01,41.776156,-87.778927,2.0,CULEX PIPIENS/RESTUANS, W 64TH ST,,T155,0.0,0
1191,"6300 West 64th Street, Chicago, IL 60638, USA",9.0,"6300  W 64TH ST, Chicago, IL",63.0,2007-08-01,41.776156,-87.778927,7.0,CULEX PIPIENS/RESTUANS, W 64TH ST,,T155,0.0,0
1192,"6300 West 64th Street, Chicago, IL 60638, USA",9.0,"6300  W 64TH ST, Chicago, IL",63.0,2007-08-01,41.776156,-87.778927,1.0,CULEX RESTUANS, W 64TH ST,,T155,0.0,0
1193,"6300 West 64th Street, Chicago, IL 60638, USA",9.0,"6300  W 64TH ST, Chicago, IL",63.0,2007-08-01,41.776156,-87.778927,1.0,CULEX RESTUANS, W 64TH ST,,T155,0.0,0
1194,"6300 West 64th Street, Chicago, IL 60638, USA",9.0,"6300  W 64TH ST, Chicago, IL",63.0,2007-08-01,41.776156,-87.778927,1.0,CULEX PIPIENS, W 64TH ST,,T155,0.0,0
1195,"6300 West 64th Street, Chicago, IL 60638, USA",9.0,"6300  W 64TH ST, Chicago, IL",63.0,2007-08-01,41.776156,-87.778927,1.0,CULEX PIPIENS, W 64TH ST,,T155,0.0,0
1196,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1197,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1198,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1199,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1200,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1201,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,15.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1202,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1203,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1204,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1205,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1206,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1207,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1208,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1209,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1210,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1211,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,0
1212,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX RESTUANS, S DOTY AVE,,T115,0.0,0
1213,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,40.0,CULEX RESTUANS, S DOTY AVE,,T115,0.0,0
1214,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,24.0,CULEX RESTUANS, S DOTY AVE,,T115,0.0,0
1215,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX RESTUANS, S DOTY AVE,,T115,0.0,0
1216,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1217,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1218,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1219,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1220,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1221,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1222,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1223,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1224,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1225,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1226,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1227,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1228,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,27.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1229,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1230,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1231,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1232,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1233,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1234,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,16.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1235,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1236,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1237,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1238,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1239,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1240,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1241,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1242,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1243,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1244,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1245,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1246,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1247,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,50.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,0
1248,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,5.0,CULEX SALINARIUS, S DOTY AVE,,T115,0.0,0
1249,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2007-08-01,41.673408,-87.599862,2.0,CULEX TERRITANS, S DOTY AVE,,T115,0.0,0
1250,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,16.0,CULEX PIPIENS/RESTUANS, S STONY ISLAND AVE,,T138,1.0,0
1251,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX PIPIENS/RESTUANS, S STONY ISLAND AVE,,T138,0.0,0
1252,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX PIPIENS/RESTUANS, S STONY ISLAND AVE,,T138,0.0,0
1253,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,47.0,CULEX PIPIENS/RESTUANS, S STONY ISLAND AVE,,T138,0.0,0
1254,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,6.0,CULEX PIPIENS/RESTUANS, S STONY ISLAND AVE,,T138,0.0,0
1255,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX PIPIENS/RESTUANS, S STONY ISLAND AVE,,T138,0.0,0
1256,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,3.0,CULEX RESTUANS, S STONY ISLAND AVE,,T138,0.0,0
1257,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX RESTUANS, S STONY ISLAND AVE,,T138,0.0,0
1258,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX RESTUANS, S STONY ISLAND AVE,,T138,0.0,0
1259,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX RESTUANS, S STONY ISLAND AVE,,T138,0.0,0
1260,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX RESTUANS, S STONY ISLAND AVE,,T138,0.0,0
1261,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX PIPIENS, S STONY ISLAND AVE,,T138,0.0,0
1262,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX PIPIENS, S STONY ISLAND AVE,,T138,0.0,0
1263,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX PIPIENS, S STONY ISLAND AVE,,T138,0.0,0
1264,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX PIPIENS, S STONY ISLAND AVE,,T138,0.0,0
1265,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX PIPIENS, S STONY ISLAND AVE,,T138,0.0,0
1266,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX PIPIENS, S STONY ISLAND AVE,,T138,0.0,0
1267,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX PIPIENS, S STONY ISLAND AVE,,T138,0.0,0
1268,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,50.0,CULEX PIPIENS, S STONY ISLAND AVE,,T138,0.0,0
1269,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,1.0,CULEX PIPIENS, S STONY ISLAND AVE,,T138,0.0,0
1270,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2007-08-01,41.726465,-87.585413,26.0,CULEX PIPIENS, S STONY ISLAND AVE,,T138,0.0,0
